kode_billing,tgl_billing,expired_billing,status,kd_kantor,dokumen,no_dok,tgl_dok,total_pungutan,total_dibayar,tgl_bayar,bank
620220200072820,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LV416464943CN20220204,2022-02-07,3000,3000,2022-02-14,POS INDONESIA
620220200049146,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,EB759465842CN20220203,2022-02-04,64000,64000,2022-02-09,POS INDONESIA
620220200163545,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,RX123971752JP20220210,2022-02-15,38000,38000,2022-02-21,POS INDONESIA
620220200053873,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UV476617085UZ20220202,2022-02-04,2000,2000,2022-02-09,POS INDONESIA
620220200093317,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223295122SG20220208,2022-02-09,29000,29000,2022-02-14,POS INDONESIA
620220200048099,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP223239749SG20220202,2022-02-04,53000,53000,2022-02-09,POS INDONESIA
620220200241380,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,LW461848480DE20220211,2022-02-23,22000,22000,2022-02-26,POS INDONESIA
620220200084069,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,EG787071086JP20220205,2022-02-08,19000,19000,2022-02-17,POS INDONESIA
620220200126797,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,UV457714915UZ20220204,2022-02-12,5000,5000,2022-02-19,POS INDONESIA
620220200180318,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP589801998MY20220215,2022-02-17,29000,29000,2022-02-26,POS INDONESIA
620220200185416,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP223844014SG20220215,2022-02-17,48000,48000,2022-02-21,POS INDONESIA
620220200007554,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,RR187317945MY20220128,2022-02-02,64000,64000,2022-02-10,POS INDONESIA
620220200102268,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP589931352MY20220208,2022-02-09,114000,114000,2022-02-16,POS INDONESIA
620220200250966,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,UQ285519823SG20220221,2022-02-24,3000,3000,2022-02-27,POS INDONESIA
620220200051951,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UV481680749UZ20220203,2022-02-04,2000,2000,2022-02-08,POS INDONESIA
620220200085262,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,RC742240045SG20220207,2022-02-08,419000,419000,2022-02-14,POS INDONESIA
620220200075391,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,CJ472001810US20211203,2022-02-08,1621000,1621000,2022-02-15,POS INDONESIA
620220200054886,2022-02-04,2022-04-04,Kirim Billing,040600,17,UD428515948MY20220202,2022-02-04,2000,0,NA,NA
620220200058984,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,EE764240498TW20220131,2022-02-07,601000,601000,2022-02-12,POS INDONESIA
620220200016266,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UV491380430UZ20220129,2022-02-02,3000,3000,2022-02-07,POS INDONESIA
620220200067842,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP589827289MY20220204,2022-02-07,61000,61000,2022-02-12,POS INDONESIA
620220200129167,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LP223575309SG20220209,2022-02-12,31000,31000,2022-02-21,POS INDONESIA
620220200036887,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EB042580014KR20220202,2022-02-03,132000,132000,2022-02-09,PT. TOKOPEDIA
620220200230207,2022-02-22,2022-04-22,Kirim Billing,040600,17,UQ291799535SG20220219,2022-02-22,5000,0,NA,NA
620220200022584,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,UV480696019UZ20220131,2022-02-03,2000,2000,2022-02-05,POS INDONESIA
620220200228170,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP223507357SG20220210,2022-02-22,3000,3000,2022-02-24,POS INDONESIA
620220200255243,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP224712893SG20220222,2022-02-24,2000,0,NA,NA
620220200272584,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224656030SG20220221,2022-02-25,27000,0,NA,NA
620220200161576,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223709955SG20220210,2022-02-15,24000,24000,2022-02-20,POS INDONESIA
620220200045579,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP222875973SG20220203,2022-02-04,15000,15000,2022-02-10,POS INDONESIA
620220200032222,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,RD610202437UA20220201,2022-02-03,5000,5000,2022-02-18,POS INDONESIA
620220200216060,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,LP223996845SG20220218,2022-02-21,2000,2000,2022-02-23,POS INDONESIA
620220200036784,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EG560153912KR20220131,2022-02-03,185000,185000,2022-02-08,POS INDONESIA
620220200142523,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,CP232480238KR20220213,2022-02-14,55000,55000,2022-02-25,POS INDONESIA
620220200053219,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UV478514715UZ20220131,2022-02-04,3000,3000,2022-02-26,POS INDONESIA
620220200266089,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224146592SG20220224,2022-02-25,24000,0,NA,NA
620220200187301,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,UQ297035840SG20220215,2022-02-17,2000,2000,2022-02-24,POS INDONESIA
620220200203424,2022-02-20,2022-04-20,Tunggu Rekon CEISA,040600,17,LP590010872MY20220216,2022-02-20,116000,116000,2022-02-22,POS INDONESIA
620220200077209,2022-02-08,2022-04-08,Kirim Billing,040600,17,LH161077108US20220207,2022-02-08,263000,0,NA,NA
620220200269270,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP225090696SG20220224,2022-02-25,58000,0,NA,NA
620220200110581,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,LP223371328SG20220209,2022-02-10,114000,114000,2022-02-24,POS INDONESIA
620220200148385,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,UV070566305DE20220212,2022-02-15,2000,2000,2022-02-18,POS INDONESIA
620220200235915,2022-02-23,2022-04-23,Kirim Billing,040600,17,LW462130015DE20220221,2022-02-23,1005000,0,NA,NA
620220200159058,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,EV733015965CN20220213,2022-02-15,185000,185000,2022-02-21,POS INDONESIA
620220200199438,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,RC726246376SG20220217,2022-02-18,196000,196000,2022-02-25,POS INDONESIA
620220200047840,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589748541MY20220201,2022-02-04,17000,17000,2022-02-11,POS INDONESIA
620220200014082,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,EB042397945KR20220126,2022-02-02,1053000,1053000,2022-02-05,POS INDONESIA
620220200013389,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222464828SG20220128,2022-02-02,285000,285000,2022-02-07,POS INDONESIA
620220200190196,2022-02-18,2022-04-18,Kirim Billing,040600,17,UY005574995FR20220214,2022-02-18,3000,0,NA,NA
620220200199589,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,LP590117366MY20220217,2022-02-18,27000,27000,2022-02-22,POS INDONESIA
620220200155672,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223309100SG20220210,2022-02-15,27000,27000,2022-02-19,POS INDONESIA
620220200238507,2022-02-23,2022-04-23,Kirim Billing,040600,17,LV426890234CN20220222,2022-02-23,14000,0,NA,NA
620220200120822,2022-02-11,2022-04-11,Tunggu Rekon CEISA,040600,17,CB166895280US20220210,2022-02-11,203000,203000,2022-02-17,POS INDONESIA
620220200269467,2022-02-25,2022-04-25,Kirim Billing,040600,17,UQ298172440SG20220224,2022-02-25,2000,0,NA,NA
620220200007847,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222956915SG20220128,2022-02-02,22000,22000,2022-02-05,POS INDONESIA
620220200223685,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,10,SPSA-375/WBC.08/KPP.MP.03/2022,2022-02-22,6000,6000,2022-02-22,POS INDONESIA
620220200105538,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,EN156363295JP20220209,2022-02-10,73000,73000,2022-02-12,POS INDONESIA
620220200198794,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,EN157754920JP20220216,2022-02-18,443000,443000,2022-02-23,POS INDONESIA
620220200144005,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LP037330464HK20220212,2022-02-14,71000,71000,2022-02-18,POS INDONESIA
620220200222091,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,EG291109575KR20220221,2022-02-22,148000,148000,2022-02-24,POS INDONESIA
620220200223422,2022-02-22,2022-04-22,Kirim Billing,040600,17,EB043124634KR20220221,2022-02-22,2311000,0,NA,NA
620220200042147,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,EG290410157KR20220131,2022-02-04,513000,513000,2022-02-09,POS INDONESIA
620220200060136,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,EI002919286NL20220128,2022-02-07,216000,216000,2022-02-10,POS INDONESIA
620220200136260,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,CY323084418US20220211,2022-02-14,14000,14000,2022-02-17,POS INDONESIA
620220200199320,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,RR487481043PL20220217,2022-02-18,14000,14000,2022-02-22,POS INDONESIA
620220200239362,2022-02-23,2022-04-23,Kirim Billing,040600,17,LP224794345SG20220222,2022-02-23,51000,0,NA,NA
620220200260307,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP224044797SG20220223,2022-02-24,111000,0,NA,NA
620220200226662,2022-02-22,2022-04-22,Kirim Billing,040600,17,UV494807562UZ20220218,2022-02-22,3000,0,NA,NA
620220200023177,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP222173989SG20220131,2022-02-03,5000,5000,2022-02-09,POS INDONESIA
620220200163591,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,UX301064093SE20220211,2022-02-15,22000,22000,2022-02-28,POS INDONESIA
620220200045133,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589781729MY20220203,2022-02-04,15000,15000,2022-02-10,POS INDONESIA
620220200269231,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224850784SG20220224,2022-02-25,238000,0,NA,NA
620220200012107,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222644436SG20220127,2022-02-02,2000,2000,2022-02-07,POS INDONESIA
620220200131224,2022-02-13,2022-04-13,Tunggu Rekon CEISA,040600,17,LP589104303MY20220202,2022-02-13,2000,2000,2022-02-24,POS INDONESIA
620220200245655,2022-02-23,2022-04-23,Kirim Billing,040600,17,LW461184649DE20220210,2022-02-23,76000,0,NA,NA
620220200110437,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,RM662537612DE20220209,2022-02-10,317000,317000,2022-02-15,POS INDONESIA
620220200068686,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP037107040HK20220205,2022-02-07,19000,19000,2022-02-11,POS INDONESIA
620220200251423,2022-02-24,2022-04-24,Kirim Billing,040600,17,UQ104364511GB20220218,2022-02-24,117000,0,NA,NA
620220200077839,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP589827465MY20220207,2022-02-08,46000,46000,2022-02-15,POS INDONESIA
620220200180667,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP223739245SG20220215,2022-02-17,26000,26000,2022-02-21,POS INDONESIA
620220200114294,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,LP589777035MY20220209,2022-02-10,41000,41000,2022-02-16,POS INDONESIA
620220200179638,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,RX124578697JP20220215,2022-02-17,104000,104000,2022-02-22,POS INDONESIA
620220200184497,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP590002964MY20220216,2022-02-17,2000,2000,2022-02-23,POS INDONESIA
620220200026246,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP222607226SG20220131,2022-02-03,12000,12000,2022-02-10,POS INDONESIA
620220200253041,2022-02-24,2022-04-24,Kirim Billing,040600,17,UV509946041UZ20220223,2022-02-24,22000,0,NA,NA
620220200017954,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222616293SG20220129,2022-02-02,2000,2000,2022-02-04,POS INDONESIA
620220200069392,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP589829466MY20220204,2022-02-07,29000,29000,2022-02-11,POS INDONESIA
620220200108979,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,LP223390432SG20220209,2022-02-10,22000,22000,2022-02-17,POS INDONESIA
620220200016484,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UV462699420UZ20220128,2022-02-02,2000,2000,2022-02-09,POS INDONESIA
620220200102080,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223315105SG20220208,2022-02-09,5000,5000,2022-02-14,POS INDONESIA
620220200154797,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223897445SG20220214,2022-02-15,4000,4000,2022-02-19,POS INDONESIA
620220200036527,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EB042429586KR20220131,2022-02-03,494000,494000,2022-02-10,POS INDONESIA
620220200114395,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,LP589911295MY20220209,2022-02-10,87000,87000,2022-02-17,POS INDONESIA
620220200018784,2022-02-02,2022-04-02,Kirim Billing,040600,17,UQ283712259SG20220128,2022-02-02,3000,0,NA,NA
620220200149189,2022-02-15,2022-04-15,Kirim Billing,040600,17,LD119834145FR20220212,2022-02-15,3000,0,NA,NA
620220200189262,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,UQ291502478SG20220214,2022-02-18,5000,5000,2022-02-25,POS INDONESIA
620220200032764,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP222678837SG20220202,2022-02-03,24000,24000,2022-02-09,POS INDONESIA
620220200230293,2022-02-22,2022-04-22,Kirim Billing,040600,17,UQ291615585SG20220219,2022-02-22,3000,0,NA,NA
620220200269759,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP590203419MY20220224,2022-02-25,1000,0,NA,NA
620220200023697,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EJ287331202AU20220202,2022-02-03,229000,229000,2022-02-09,POS INDONESIA
620220200128633,2022-02-12,2022-04-12,Kirim Billing,040600,17,LV409981479CN20220209,2022-02-12,27000,0,NA,NA
620220200215915,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,LP224227044SG20220219,2022-02-21,48000,48000,2022-02-24,POS INDONESIA
620220200041108,2022-02-04,2022-04-04,Kirim Billing,040600,17,UQ288873434SG20220202,2022-02-04,3000,0,NA,NA
620220200273226,2022-02-25,2022-04-25,Kirim Billing,040600,17,EX235416211SG20220224,2022-02-25,138000,0,NA,NA
620220200140907,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LZ610680692US20220212,2022-02-14,22000,22000,2022-02-18,POS INDONESIA
620220200064253,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,EC142662127BE20220203,2022-02-07,363000,363000,2022-02-15,POS INDONESIA
620220200126262,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,UG829439679GB20220131,2022-02-12,19000,19000,2022-02-16,POS INDONESIA
620220200255060,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP223847449SG20220223,2022-02-24,3000,0,NA,NA
620220200167624,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,EG290927808KR20220215,2022-02-16,5000,5000,2022-02-26,POS INDONESIA
620220200130745,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LC1000685484220220204,2022-02-12,2000,2000,2022-02-18,POS INDONESIA
620220200129258,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LP223493834SG20220209,2022-02-12,2000,2000,2022-02-15,POS INDONESIA
620220200244933,2022-02-23,2022-04-23,Kirim Billing,040600,17,RR487040752HU20220218,2022-02-23,61000,0,NA,NA
620220200185299,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,EB042989149KR20220216,2022-02-17,53000,53000,2022-02-19,POS INDONESIA
620220200227783,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LP224711059SG20220221,2022-02-22,40000,40000,2022-02-25,POS INDONESIA
620220200134267,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,EN155772568JP20220206,2022-02-14,803000,803000,2022-02-18,POS INDONESIA
620220200101877,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,UG811166952GB20220208,2022-02-09,12000,12000,2022-02-24,POS INDONESIA
620220200109965,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,LP223118555SG20220209,2022-02-10,2000,2000,2022-02-16,POS INDONESIA
620220200252227,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP224299341SG20220223,2022-02-24,1046000,0,NA,NA
620220200272566,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP225065983SG20220224,2022-02-25,3000,0,NA,NA
620220200189979,2022-02-18,2022-04-18,Kirim Billing,040600,17,UM263111357US20220216,2022-02-18,194000,0,NA,NA
620220200016892,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ290716525SG20220128,2022-02-02,2000,2000,2022-02-09,POS INDONESIA
620220200172831,2022-02-16,2022-04-16,Kirim Billing,040600,17,UY005577705FR20220212,2022-02-16,3000,0,NA,NA
620220200198790,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,CP423231207CN20220215,2022-02-18,66000,66000,2022-02-22,POS INDONESIA
620220200230808,2022-02-22,2022-04-22,Kirim Billing,040600,17,LP224235227SG20220221,2022-02-22,324000,0,NA,NA
620220200229997,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,UV071761552DE20220221,2022-02-22,486000,486000,2022-02-26,POS INDONESIA
620220200217341,2022-02-21,2022-04-21,Kirim Billing,040600,17,UE133474267LT20220207,2022-02-21,5000,0,NA,NA
620220200080675,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP223250695SG20220207,2022-02-08,14000,14000,2022-02-14,POS INDONESIA
620220200264189,2022-02-25,2022-03-03,Tunggu Rekon CEISA,040600,99,001105/PEN/HKT/040600/2022,2022-02-25,1158000,1158000,2022-02-25,POS INDONESIA
620220200091361,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223710817SG20220207,2022-02-09,85000,85000,2022-02-14,POS INDONESIA
620220200228326,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,UY005385245FR20220214,2022-02-22,3000,3000,2022-02-26,POS INDONESIA
620220200266466,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224982785SG20220224,2022-02-25,17000,0,NA,NA
620220200251093,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,UQ291492529SG20220221,2022-02-24,2000,2000,2022-02-25,POS INDONESIA
620220200275235,2022-02-26,2022-04-26,Tunggu Rekon CEISA,040600,17,EG379423770IN20220224,2022-02-26,158000,158000,2022-02-27,PT. TOKOPEDIA
620220200189211,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,UQ297087705SG20220216,2022-02-18,2000,2000,2022-02-22,POS INDONESIA
620220200108874,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,LP589781919MY20220209,2022-02-10,14000,14000,2022-02-15,POS INDONESIA
620220200046669,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP222788072SG20220131,2022-02-04,120000,120000,2022-02-15,POS INDONESIA
620220200235483,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,LP590165327MY20220222,2022-02-23,1000,1000,2022-02-26,POS INDONESIA
620220200255843,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP224965314SG20220223,2022-02-24,17000,0,NA,NA
620220200097767,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,UH446493271GB20220208,2022-02-09,139000,139000,2022-02-15,POS INDONESIA
620220200017929,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LC1000620475520220128,2022-02-02,2000,2000,2022-02-08,POS INDONESIA
620220200199672,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,LP590044828MY20220217,2022-02-18,2000,2000,2022-02-23,POS INDONESIA
620220200244829,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,UQ296603955SG20220216,2022-02-23,2000,2000,2022-02-26,POS INDONESIA
620220200053140,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UV476835607UZ20220202,2022-02-04,3000,3000,2022-02-11,POS INDONESIA
620220200096380,2022-02-09,2022-04-09,Kirim Billing,040600,17,LP223455164SG20220208,2022-02-09,80000,0,NA,NA
620220200172285,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,UV070914305DE20220212,2022-02-16,51000,51000,2022-02-22,POS INDONESIA
620220200189409,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,UQ293291175SG20220216,2022-02-18,1000,1000,2022-02-24,POS INDONESIA
620220200148151,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LV408509166CN20220209,2022-02-15,22000,22000,2022-02-17,POS INDONESIA
620220200239911,2022-02-23,2022-04-23,Kirim Billing,040600,17,LP224753306SG20220222,2022-02-23,20000,0,NA,NA
620220200258262,2022-02-24,2022-04-24,Kirim Billing,040600,17,UV514427251UZ20220223,2022-02-24,2000,0,NA,NA
620220200050817,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP222684245SG20220202,2022-02-04,332000,332000,2022-02-14,POS INDONESIA
620220200065644,2022-02-07,2022-04-07,Kirim Billing,040600,17,UY134658443DE20220204,2022-02-07,2000,0,NA,NA
620220200006692,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,CD425820991DE20220127,2022-02-02,472000,472000,2022-02-07,POS INDONESIA
620220200068519,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP223111739SG20220205,2022-02-07,4000,4000,2022-02-12,POS INDONESIA
620220200126276,2022-02-12,2022-04-12,Kirim Billing,040600,17,UA004049684FR20220131,2022-02-12,12000,0,NA,NA
620220200148083,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223732755SG20220209,2022-02-15,77000,77000,2022-02-18,POS INDONESIA
620220200264930,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP225067794SG20220224,2022-02-25,17000,0,NA,NA
620220200079530,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,RU912603612NL20220207,2022-02-08,32000,32000,2022-02-15,POS INDONESIA
620220200198482,2022-02-18,2022-04-18,Kirim Billing,040600,17,UQ292403321SG20220217,2022-02-18,2000,0,NA,NA
620220200083045,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,EG290529871KR20220207,2022-02-08,1015000,1015000,2022-02-11,POS INDONESIA
620220200097002,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223230617SG20220208,2022-02-09,10000,10000,2022-02-16,POS INDONESIA
620220200069996,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP589823463MY20220204,2022-02-07,5000,5000,2022-02-11,POS INDONESIA
620220200036759,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EN151947480JP20220131,2022-02-03,43000,43000,2022-02-08,POS INDONESIA
620220200207550,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,EB043075788KR20220218,2022-02-21,116000,116000,2022-02-24,POS INDONESIA
620220200016621,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UR427440877CA20220128,2022-02-02,116000,116000,2022-02-09,POS INDONESIA
620220200078288,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP223090058SG20220207,2022-02-08,3000,3000,2022-02-14,POS INDONESIA
